timestamp,text,hashtags
1576419230,How quick is Dan James \ud83d\ude33 #MUFC #MUNEVE,#MUFC
1576419230,Watching the game &amp; rooting for United \ud83e\udd7a\ud83d\udd34\u2764. Hope the boys win today #MUFC https://t.co/NRGJv7qG2S,#MUFC
1576419239,#MUFC win#COYS win#PremierLeagueNaESPN,#MUFC
1576419247,Hardly a surprise for #MUFC!  Unchanged side for the Reds from last Saturday night's #ManchesterDerby win! \ud83d\udd34\u26aa\u26ab,#MUFC
1576419247,Me after watching Lindelof and McTominay play those passes #MUFC #MUNEVE #PL https://t.co/xJPC8nmr3d,#MUFC
1576419253,Two good chances missed there from Rashford and James #MUFC,#MUFC
1576419261,"If there were no foodbanks, they would STILL be singing \u201cfeed the Scousers\u201d #MUFC #EFC",#MUFC
1576419269,"nice move from united again, this is great the team work with the passing. im happy how we're playing right now. COME ON YOU REDS #MUFC",#MUFC
1576419269,Hardly a surprise for #MUFC! Unchanged side for the Reds from last Saturday night's #ManchesterDerby win! \ud83d\udd34\u26aa\u26ab,#MUFC
1576419272,Almost!#MUFC,#MUFC
1576419279,"We are destroying their back line, need to start putting these chances away #MUFC #MUNEVE",#MUFC
1576419284,How                       howwe see                  OpponentsDan james.          See him#MUFC https://t.co/605xFs2Qq6,#MUFC
1576419291,United fans singing \u201cfeed the scousers\u201d pathetic!!                                                  For this reason come on Everton!!! #Nufcfan #Everton #MUFC #scouses,#MUFC
1576419302,Match 4000 academy young players manchester united \ud83d\udd25 #GGMU #MUFC https://t.co/SBmqiYmEMP,#MUFC
1576419303,Check out this Video on how to get into the Hidden Job market on YouTube.https://t.co/QvvoRPfQlB@careerandskillz #sundaythoughts#DaystarCarols2019 #MUFC,#MUFC
1576419310,Soon as the game gets good. The stream dies. Thanks @NBCSportsSoccer #MUFC,#MUFC
1576419326,Watch Manchester United vs Everton Live Stream HD  \u2764\ufe0f\ud83d\udd25Follow for more football updates \u2764\ufe0f#MUNEve #MUFC #PREMIERLEAGUE https://t.co/JFagtsI9sl,#MUFC
1576419335,Studs showing. Naughty from Lingard there.#MUFC #MUNEVE,#MUFC
1576419335,MANCHESTER UNITED v QUEENS PARK RANGERS 1986-1987 Alex Ferguson 1st home game https://t.co/5XNAVb6sV4 #Manchester #MUFC #PremierLeague https://t.co/pd064AYbQs,#MUFC
1576419336,#MANEVE Manchester Utd vs Everton https://t.co/fQfJ18IhXi#live #facebook https://t.co/1xcMJidNSb#PREMIERLEAGUE ONLINE#MUFC #EvertonFC  https://t.co/vAka1jmWKW https://t.co/z4VBgm9cRa,#MUFC
1576419338,Best tips for Android users https://t.co/s06hu2lWSH#ISupportRajasthanPolice #IStandWithPayalRohatgi #sunburngoa #D44BySunPictures #OPPOxSunburn2019 #BTSWin10s #chai #SundayThoughts #MUFC #AlaVaikunthapurramuloo #staraikelungal #DelhiFire #2009vs2019 #LastMinuteGifts,#MUFC
1576419338,"We've seen more chances for #MUFC, with @MarcusRashford and @Daniel_James_97 flashing efforts wide. Come on!#MUNEVE https://t.co/DnbbLY6ZEZ",#MUFC
1576419339,"Na God save Lingard say e no make contact, e for be red card. #MUFC #MUNEVE",#MUFC
1576419342,"The way Everton are set up, #MUFC backline are trying to ping it forward into running space.",#MUFC
1576419342,#MUFC why player noob... i hate lingard,#MUFC
1576419345,I\u2019m fuckin lovin how we\u2019re actually trying to play it in between the lines instead of side to side.. the lads are playing with the confidence to do that atm #MUFC,#MUFC
1576419346,How does Greenwood not start over Lingard \ud83e\udd28\ud83e\udd74 #MUFC #MUNEVE,#MUFC
1576419352,"Days going bad, I\u2019m gonna start gaming again in 4-5 days maximum. #exams #MUFC",#MUFC
1576419354,Wtf is that JLingz?#MUFC,#MUFC
1576419356,Lingard such a disgress. So poor on the ball. Defies belief. #MUFC,#MUFC
1576419364,"Morning, have a good day friends :) Let's go #MUFC #MUNEVE",#MUFC
1576419371,Good start here #MUFC #MUNEVE,#MUFC
1576419371,Everton are there for the taking. United need to be more clinical #MUFC,#MUFC
1576419373,Going for a 2-0 win @HarryMaguire93 &amp; @MarcusRashford to get the goals today #MUFC  #MUNEVE,#MUFC
1576419377,"Ok 2 videos made, time to watch #MUFC come on!",#MUFC
1576419398,"We've seen more chances for #MUFC, with @MarcusRashford and @Daniel_James_97 flashing efforts wide. Come on!#MUNEVE",#MUFC
1576419404,What a milestone! \ud83d\udd34#MUFC #MUNEVE https://t.co/VeHeBiGrcg,#MUFC
1576419413,Come on #MUFC!!! Let's start scoring goals! #MUNEVE,#MUFC
1576419414,We've had some brilliant chances so  far and come so close! DJ is looking lethal \ud83d\udd25\ud83d\udd25\ud83d\udd25 \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f lets keep this up n be clinical in front of goal! #MUFC #GGMU,#MUFC
