timestamp,text,hashtags
1576336413,Great to hear the 1 minutes clapping in the 10th minute of the game.Proud to be a yellow \ud83d\udc9b\ud83d\udc9a#NCFC,#NCFC
1576336678,"An encouraging first 15 and we're bringing the game to Leicester. Should really be 1 nil up, Pukki missed a HUGE chance. Promising so far. #NCFC https://t.co/CYSH3W2gvO",#NCFC
1576336862,"we've been the better team for most of this game so far. but boy is my heart right in my mouth whenever leicester get the ball in an attacking position. we could be 2 or 3 goals up right now, bt also 2 or 3 goals down #NCFC #OTBC",#NCFC
1576336942,Superb start for City....gotta keep it up against a very dangerous Leicester.Yella army making plenty of noise as well\ud83d\udd30 #NCFC #otbc @NorwichCityFC,#NCFC
1576337213,It has been coming. 1-0 to #NCFC cut through #LCFC's midfield and Pukki produces a cool finish.,#NCFC
1576337216,Silence at the King Power \ud83d\ude2f#LFC #NCFC #LCFC #LEINOR https://t.co/Q7wbNLdEKL,#NCFC
1576337232,THE GOAT STRIKES!!!!!!! 0-1 #NCFC!!!!!!! \ud83d\ude4c\ud83c\udffc https://t.co/tmmBj8750T,#NCFC
1576337254,"Oh that IS a nice goal. #NCFC look nothing like relegation candidates just now. Confident, elegant, cheeky #LeiNor",#NCFC
1576337270,How big is that Pukki goal for #NCFC https://t.co/2mOO1kmXiB,#NCFC
1576337280,Would be such a #NCFC thing to do get a point from Leicester and hand the scousers the league,#NCFC
1576337289,What a ball from Buendia and finished to perfection by Pukki \ud83d\udc9a\ud83d\udc9b#NCFC#LEINOR,#NCFC
1576337294,Might fuck up once but not a second time. What a man. What a player. #NCFC,#NCFC
1576337317,PUKKIIIIIIIIBuendia plays are perfect ball to Pukki who finishes calmly.#LEINOR #NCFC https://t.co/XXrEjJiJVY,#NCFC
1576337325,"A brilliant finish but all the rewards should go to Buendia! A beautiful through ball to set Pukki in his way \u26bdFully deserved too at the minute, let's go! \ud83d\udd30#NCFC #OTBC",#NCFC
1576337350,GET IN PUKKI. Get in!!!!!!!!!!!! #NCFC https://t.co/pOCOJ3bGkT,#NCFC
1576337366,Almost In shock at how well we are playing. Best we\u2019ve looked all season by a mile!!! Fully deserved lead. #NCFC,#NCFC
1576337383,After his incredible start to the season Teemu Pukki went eight games without a goal.He's now scored in three of his last four games for NorwichWell and truly back in form \ud83d\ude4c#NCFC #LEINOR #PL https://t.co/RbM2PlQo4g,#NCFC
1576337409,A Pukki Party is underway in the Norwich end! \ud83d\udc9b\ud83d\udc9a#NCFC https://t.co/WqsK07etYh,#NCFC
1576337418,"WE ARE FUTTUN WINNUN!!! GET IN THERE, 'MON YOU YELLAS #OTBC #NCFC",#NCFC
1576337466,\u26bd\ufe0f #NCFC lead through the one and only Pukki\u27a1\ufe0f He's 9/1 to score the next goal too!,#NCFC
1576337467,\ud83d\udea8 Leicester and Norwich MARKETS \ud83d\udea8Get on it \ud83d\udc49 https://t.co/jODBvn5sxd#NCFC #LCFC #LEINOR https://t.co/8tgoDqktQj,#NCFC
1576337716,"What a shenanigans that was. Iheanacho plays on instead of giving the ball back to #NCFC and all hell breaks loose. The outcome, one yellow card and after a VAR check no red. #LCFC",#NCFC
1576337743,YELLOWS\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1\ud83d\udfe1#NCFC #OTBC\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2\ud83d\udfe2,#NCFC
1576337750,Extremely poor sportmanship from Iheanacho. But good on Maddison for putting it right from the FK #NCFC,#NCFC
1576337782,Pure class Maddison \ud83d\udc4f\ud83c\udffb\ud83d\udc4f\ud83c\udffb\ud83d\udc4f\ud83c\udffb #NCFC #OTBC #COYY \ud83d\udc9b\ud83d\udc9a,#NCFC
1576338065,Zonal marking materclass. Utterly fucking brain dead. #NCFC,#NCFC
1576338068,Another fucking corner. Can Farke not see what the problem is or something. Lost count how many goals we\u2019ve conceded from set piece #NCFC,#NCFC
1576338341,I spoke too soon....... \ud83e\udd28 #NCFC #OTBC #COYY \ud83d\udc9b\ud83d\udc9a,#NCFC
1576338393,"Hey Farke.I don't give a Farke what you think, zonal marking is shit and you fucking know it. Get your shit together.#NCFC #OTBC #LeiNor",#NCFC
1576338571,"Hey @NorwichCityFC,By the time you learn how to defend set pieces it'll be too late. Zone doesn't work. STOP. TRYING. STOP PRETENDING. #NCFC #OTBC #LEINOR",#NCFC
1576338658,Just a thought!!!Please please stay switched onGuys \ud83d\ude16\ud83d\ude09Keep in the zone warm up &amp; go again \ud83d\udca5\ud83d\udc9b\ud83d\udc9a\ud83d\udc9b#NCFC,#NCFC
1576338674,"Apart from conceding another set piece, not a bad 1st half at all from the yellows. \ud83d\udd30Dig deep and bring some points back home lads! \ud83d\udcaa\ud83c\udffc[Via @AWPRCO] #NCFC https://t.co/gZerripLaj",#NCFC
1576338727,"HT 1-1:- Very lively and eventful first half- We have matched Leicester so far and are making this a real contest - Still thinking about that Pukki miss, was such a big chance- The goal was well taken though and the pass from Buendia was quality #NCFC #LEINOR https://t.co/up9SEoZ0vi",#NCFC
1576338775,"Death, taxes and #NCFC conceding from set pieces every week",#NCFC
